item_id,text,keywords,proposition_id,dependency,category_broad,category_detailed,tuple,question_natural_language
stanford28,"A young boy, sporting a black sweater and a pair of blue jeans, casually strolls alongside a friendly-looking dark brown horse. The boy also has a vibrant blue shirt loosely tied around his waist, adding a pop of color to his outfit. The horse, with its shiny coat and gentle eyes, walks calmly next to him on a gravel path that's lined with wooden fences on both sides.",,8,2,attribute,color,"attribute - color (sweater, black)",Is the sweater black?
stanford28,"A young boy, sporting a black sweater and a pair of blue jeans, casually strolls alongside a friendly-looking dark brown horse. The boy also has a vibrant blue shirt loosely tied around his waist, adding a pop of color to his outfit. The horse, with its shiny coat and gentle eyes, walks calmly next to him on a gravel path that's lined with wooden fences on both sides.",,9,3,attribute,color,"attribute - color (jeans, blue)",Are the jeans blue?
stanford28,"A young boy, sporting a black sweater and a pair of blue jeans, casually strolls alongside a friendly-looking dark brown horse. The boy also has a vibrant blue shirt loosely tied around his waist, adding a pop of color to his outfit. The horse, with its shiny coat and gentle eyes, walks calmly next to him on a gravel path that's lined with wooden fences on both sides.",,10,4,attribute,color,"attribute - color (shirt, vibrant blue)",Is the shirt a vibrant blue?
stanford28,"A young boy, sporting a black sweater and a pair of blue jeans, casually strolls alongside a friendly-looking dark brown horse. The boy also has a vibrant blue shirt loosely tied around his waist, adding a pop of color to his outfit. The horse, with its shiny coat and gentle eyes, walks calmly next to him on a gravel path that's lined with wooden fences on both sides.",,11,5,attribute,color,"attribute - color (horse, dark brown)",Is the horse dark brown?
stanford28,"A young boy, sporting a black sweater and a pair of blue jeans, casually strolls alongside a friendly-looking dark brown horse. The boy also has a vibrant blue shirt loosely tied around his waist, adding a pop of color to his outfit. The horse, with its shiny coat and gentle eyes, walks calmly next to him on a gravel path that's lined with wooden fences on both sides.",,12,6,attribute,texture,"attribute - texture (path, gravel)",Is the path gravel?
stanford28,"A young boy, sporting a black sweater and a pair of blue jeans, casually strolls alongside a friendly-looking dark brown horse. The boy also has a vibrant blue shirt loosely tied around his waist, adding a pop of color to his outfit. The horse, with its shiny coat and gentle eyes, walks calmly next to him on a gravel path that's lined with wooden fences on both sides.",,13,7,attribute,texture,"attribute - texture (fences, wooden)",Are the fences wooden?
stanford28,"A young boy, sporting a black sweater and a pair of blue jeans, casually strolls alongside a friendly-looking dark brown horse. The boy also has a vibrant blue shirt loosely tied around his waist, adding a pop of color to his outfit. The horse, with its shiny coat and gentle eyes, walks calmly next to him on a gravel path that's lined with wooden fences on both sides.",,14,1,entity,state,"entity - state (boy, stroll)",Is the boy strolling?
stanford28,"A young boy, sporting a black sweater and a pair of blue jeans, casually strolls alongside a friendly-looking dark brown horse. The boy also has a vibrant blue shirt loosely tied around his waist, adding a pop of color to his outfit. The horse, with its shiny coat and gentle eyes, walks calmly next to him on a gravel path that's lined with wooden fences on both sides.",,15,5,entity,state,"entity - state (horse, walk)",Is the horse walking?
stanford28,"A young boy, sporting a black sweater and a pair of blue jeans, casually strolls alongside a friendly-looking dark brown horse. The boy also has a vibrant blue shirt loosely tied around his waist, adding a pop of color to his outfit. The horse, with its shiny coat and gentle eyes, walks calmly next to him on a gravel path that's lined with wooden fences on both sides.",,16,"1,5",relation,spatial,"relation - spatial (boy, horse, next to)",Is the boy next to the horse?
stanford28,"A young boy, sporting a black sweater and a pair of blue jeans, casually strolls alongside a friendly-looking dark brown horse. The boy also has a vibrant blue shirt loosely tied around his waist, adding a pop of color to his outfit. The horse, with its shiny coat and gentle eyes, walks calmly next to him on a gravel path that's lined with wooden fences on both sides.",,17,"6,7",relation,spatial,"relation - spatial (path, fences, lined with)",Is the path lined with fences?
stanford28,"A young boy, sporting a black sweater and a pair of blue jeans, casually strolls alongside a friendly-looking dark brown horse. The boy also has a vibrant blue shirt loosely tied around his waist, adding a pop of color to his outfit. The horse, with its shiny coat and gentle eyes, walks calmly next to him on a gravel path that's lined with wooden fences on both sides.",,18,4,attribute,other,"attribute - other (shirt, loosely tied around waist)",Is the shirt loosely tied around the boy's waist?
stanford28,"A young boy, sporting a black sweater and a pair of blue jeans, casually strolls alongside a friendly-looking dark brown horse. The boy also has a vibrant blue shirt loosely tied around his waist, adding a pop of color to his outfit. The horse, with its shiny coat and gentle eyes, walks calmly next to him on a gravel path that's lined with wooden fences on both sides.",,19,5,attribute,other,"attribute - other (horse, shiny coat)",Does the horse have a shiny coat?
stanford28,"A young boy, sporting a black sweater and a pair of blue jeans, casually strolls alongside a friendly-looking dark brown horse. The boy also has a vibrant blue shirt loosely tied around his waist, adding a pop of color to his outfit. The horse, with its shiny coat and gentle eyes, walks calmly next to him on a gravel path that's lined with wooden fences on both sides.",,20,5,attribute,other,"attribute - other (horse, gentle eyes)",Does the horse have gentle eyes?
drawtext29,"An artist's rendition of the Hubble Space Telescope, bathed in the glimmer of distant stars set against the backdrop of the sprawling Milky Way galaxy. The image is rich with hues of blue and purple nebulas, and the telescope appears as a sophisticated structure with reflective solar panels. Overlaying this cosmic panorama is bold, inspirational text that reads 'The Universe is a Mystery, But We Are Here to Solve It', signifying the relentless human pursuit of knowledge beyond our world.",,1,0,entity,whole,entity - whole (Hubble Space Telescope),Is there an artist's rendition of the Hubble Space Telescope?
drawtext29,"An artist's rendition of the Hubble Space Telescope, bathed in the glimmer of distant stars set against the backdrop of the sprawling Milky Way galaxy. The image is rich with hues of blue and purple nebulas, and the telescope appears as a sophisticated structure with reflective solar panels. Overlaying this cosmic panorama is bold, inspirational text that reads 'The Universe is a Mystery, But We Are Here to Solve It', signifying the relentless human pursuit of knowledge beyond our world.",,2,0,entity,whole,entity - whole (stars),Are there stars in the image?
drawtext29,"An artist's rendition of the Hubble Space Telescope, bathed in the glimmer of distant stars set against the backdrop of the sprawling Milky Way galaxy. The image is rich with hues of blue and purple nebulas, and the telescope appears as a sophisticated structure with reflective solar panels. Overlaying this cosmic panorama is bold, inspirational text that reads 'The Universe is a Mystery, But We Are Here to Solve It', signifying the relentless human pursuit of knowledge beyond our world.",,3,0,entity,whole,entity - whole (Milky Way galaxy),Is the Milky Way galaxy depicted in the image?
drawtext29,"An artist's rendition of the Hubble Space Telescope, bathed in the glimmer of distant stars set against the backdrop of the sprawling Milky Way galaxy. The image is rich with hues of blue and purple nebulas, and the telescope appears as a sophisticated structure with reflective solar panels. Overlaying this cosmic panorama is bold, inspirational text that reads 'The Universe is a Mystery, But We Are Here to Solve It', signifying the relentless human pursuit of knowledge beyond our world.",,4,0,entity,whole,entity - whole (nebulas),Are there nebulas in the image?
drawtext29,"An artist's rendition of the Hubble Space Telescope, bathed in the glimmer of distant stars set against the backdrop of the sprawling Milky Way galaxy. The image is rich with hues of blue and purple nebulas, and the telescope appears as a sophisticated structure with reflective solar panels. Overlaying this cosmic panorama is bold, inspirational text that reads 'The Universe is a Mystery, But We Are Here to Solve It', signifying the relentless human pursuit of knowledge beyond our world.",,5,1,entity,part,entity - part (telescope's solar panels),Does the telescope have solar panels?
drawtext29,"An artist's rendition of the Hubble Space Telescope, bathed in the glimmer of distant stars set against the backdrop of the sprawling Milky Way galaxy. The image is rich with hues of blue and purple nebulas, and the telescope appears as a sophisticated structure with reflective solar panels. Overlaying this cosmic panorama is bold, inspirational text that reads 'The Universe is a Mystery, But We Are Here to Solve It', signifying the relentless human pursuit of knowledge beyond our world.",,6,4,attribute,color,"attribute - color (nebulas, hues of blue and purple)",Do the nebulas have hues of blue and purple?
drawtext29,"An artist's rendition of the Hubble Space Telescope, bathed in the glimmer of distant stars set against the backdrop of the sprawling Milky Way galaxy. The image is rich with hues of blue and purple nebulas, and the telescope appears as a sophisticated structure with reflective solar panels. Overlaying this cosmic panorama is bold, inspirational text that reads 'The Universe is a Mystery, But We Are Here to Solve It', signifying the relentless human pursuit of knowledge beyond our world.",,7,1,attribute,texture,"attribute - texture (telescope, sophisticated structure)",Does the telescope appear as a sophisticated structure?
drawtext29,"An artist's rendition of the Hubble Space Telescope, bathed in the glimmer of distant stars set against the backdrop of the sprawling Milky Way galaxy. The image is rich with hues of blue and purple nebulas, and the telescope appears as a sophisticated structure with reflective solar panels. Overlaying this cosmic panorama is bold, inspirational text that reads 'The Universe is a Mystery, But We Are Here to Solve It', signifying the relentless human pursuit of knowledge beyond our world.",,8,5,attribute,texture,"attribute - texture (solar panels, reflective)",Are the solar panels reflective?
drawtext29,"An artist's rendition of the Hubble Space Telescope, bathed in the glimmer of distant stars set against the backdrop of the sprawling Milky Way galaxy. The image is rich with hues of blue and purple nebulas, and the telescope appears as a sophisticated structure with reflective solar panels. Overlaying this cosmic panorama is bold, inspirational text that reads 'The Universe is a Mystery, But We Are Here to Solve It', signifying the relentless human pursuit of knowledge beyond our world.",,9,0,other,text,"other - text (inspirational text, ""The Universe is a Mystery, But We Are Here to Solve It"")","Does the inspirational text read ""The Universe is a Mystery, But We Are Here to Solve It""?"
drawtext29,"An artist's rendition of the Hubble Space Telescope, bathed in the glimmer of distant stars set against the backdrop of the sprawling Milky Way galaxy. The image is rich with hues of blue and purple nebulas, and the telescope appears as a sophisticated structure with reflective solar panels. Overlaying this cosmic panorama is bold, inspirational text that reads 'The Universe is a Mystery, But We Are Here to Solve It', signifying the relentless human pursuit of knowledge beyond our world.",,10,0,global,,global - (artist's rendition),Is this an artist's rendition?
diffusiondb16,"a collection of rare and vibrant CS: GO holo stickers, each emblazoned with the logos of iconic esports teams. The Titan Katowice 2014 sticker shines with a prismatic effect, while the iBuyPower Katowice 2014 sticker boasts a delicate balance of red and black hues. The Reason Gaming Katowice 2014 and LDLC.com Katowice 2014 stickers both display a mesmerizing holographic sheen, capturing the eye with every tilt and turn. These stickers represent a significant piece of esports history and are a must-have for enthusiasts and collectors alike.",,1,0,entity,whole,entity - whole (CS: GO holo stickers),Are there CS: GO holo stickers?
diffusiondb16,"a collection of rare and vibrant CS: GO holo stickers, each emblazoned with the logos of iconic esports teams. The Titan Katowice 2014 sticker shines with a prismatic effect, while the iBuyPower Katowice 2014 sticker boasts a delicate balance of red and black hues. The Reason Gaming Katowice 2014 and LDLC.com Katowice 2014 stickers both display a mesmerizing holographic sheen, capturing the eye with every tilt and turn. These stickers represent a significant piece of esports history and are a must-have for enthusiasts and collectors alike.",,2,1,attribute,other,"attribute - other (stickers, rare)",Are the stickers rare?
diffusiondb16,"a collection of rare and vibrant CS: GO holo stickers, each emblazoned with the logos of iconic esports teams. The Titan Katowice 2014 sticker shines with a prismatic effect, while the iBuyPower Katowice 2014 sticker boasts a delicate balance of red and black hues. The Reason Gaming Katowice 2014 and LDLC.com Katowice 2014 stickers both display a mesmerizing holographic sheen, capturing the eye with every tilt and turn. These stickers represent a significant piece of esports history and are a must-have for enthusiasts and collectors alike.",,3,1,attribute,other,"attribute - other (stickers, vibrant)",Are the stickers vibrant?
diffusiondb16,"a collection of rare and vibrant CS: GO holo stickers, each emblazoned with the logos of iconic esports teams. The Titan Katowice 2014 sticker shines with a prismatic effect, while the iBuyPower Katowice 2014 sticker boasts a delicate balance of red and black hues. The Reason Gaming Katowice 2014 and LDLC.com Katowice 2014 stickers both display a mesmerizing holographic sheen, capturing the eye with every tilt and turn. These stickers represent a significant piece of esports history and are a must-have for enthusiasts and collectors alike.",,4,1,entity,part,"entity - part (stickers, logos)",Do the stickers have logos?
diffusiondb16,"a collection of rare and vibrant CS: GO holo stickers, each emblazoned with the logos of iconic esports teams. The Titan Katowice 2014 sticker shines with a prismatic effect, while the iBuyPower Katowice 2014 sticker boasts a delicate balance of red and black hues. The Reason Gaming Katowice 2014 and LDLC.com Katowice 2014 stickers both display a mesmerizing holographic sheen, capturing the eye with every tilt and turn. These stickers represent a significant piece of esports history and are a must-have for enthusiasts and collectors alike.",,5,1,entity,part,entity - part (Titan Katowice 2014 sticker),Is there a Titan Katowice 2014 sticker?
diffusiondb16,"a collection of rare and vibrant CS: GO holo stickers, each emblazoned with the logos of iconic esports teams. The Titan Katowice 2014 sticker shines with a prismatic effect, while the iBuyPower Katowice 2014 sticker boasts a delicate balance of red and black hues. The Reason Gaming Katowice 2014 and LDLC.com Katowice 2014 stickers both display a mesmerizing holographic sheen, capturing the eye with every tilt and turn. These stickers represent a significant piece of esports history and are a must-have for enthusiasts and collectors alike.",,6,5,attribute,texture,"attribute - texture (Titan Katowice 2014 sticker, prismatic effect)",Does the Titan Katowice 2014 sticker have a prismatic effect?
diffusiondb16,"a collection of rare and vibrant CS: GO holo stickers, each emblazoned with the logos of iconic esports teams. The Titan Katowice 2014 sticker shines with a prismatic effect, while the iBuyPower Katowice 2014 sticker boasts a delicate balance of red and black hues. The Reason Gaming Katowice 2014 and LDLC.com Katowice 2014 stickers both display a mesmerizing holographic sheen, capturing the eye with every tilt and turn. These stickers represent a significant piece of esports history and are a must-have for enthusiasts and collectors alike.",,7,1,entity,part,entity - part (iBuyPower Katowice 2014 sticker),Is there an iBuyPower Katowice 2014 sticker?
diffusiondb16,"a collection of rare and vibrant CS: GO holo stickers, each emblazoned with the logos of iconic esports teams. The Titan Katowice 2014 sticker shines with a prismatic effect, while the iBuyPower Katowice 2014 sticker boasts a delicate balance of red and black hues. The Reason Gaming Katowice 2014 and LDLC.com Katowice 2014 stickers both display a mesmerizing holographic sheen, capturing the eye with every tilt and turn. These stickers represent a significant piece of esports history and are a must-have for enthusiasts and collectors alike.",,8,7,attribute,color,"attribute - color (iBuyPower Katowice 2014 sticker, red and black)",Does the iBuyPower Katowice 2014 sticker have red and black hues?
diffusiondb16,"a collection of rare and vibrant CS: GO holo stickers, each emblazoned with the logos of iconic esports teams. The Titan Katowice 2014 sticker shines with a prismatic effect, while the iBuyPower Katowice 2014 sticker boasts a delicate balance of red and black hues. The Reason Gaming Katowice 2014 and LDLC.com Katowice 2014 stickers both display a mesmerizing holographic sheen, capturing the eye with every tilt and turn. These stickers represent a significant piece of esports history and are a must-have for enthusiasts and collectors alike.",,9,1,entity,part,entity - part (Reason Gaming Katowice 2014 sticker),Is there a Reason Gaming Katowice 2014 sticker?
diffusiondb16,"a collection of rare and vibrant CS: GO holo stickers, each emblazoned with the logos of iconic esports teams. The Titan Katowice 2014 sticker shines with a prismatic effect, while the iBuyPower Katowice 2014 sticker boasts a delicate balance of red and black hues. The Reason Gaming Katowice 2014 and LDLC.com Katowice 2014 stickers both display a mesmerizing holographic sheen, capturing the eye with every tilt and turn. These stickers represent a significant piece of esports history and are a must-have for enthusiasts and collectors alike.",,10,9,attribute,texture,"attribute - texture (Reason Gaming Katowice 2014 sticker, holographic sheen)",Does the Reason Gaming Katowice 2014 sticker have a holographic sheen?
vrd13,"A quaint urban scene where a cardboard box rests atop a wooden bench, its corners lightly frayed. The street unfurls directly beneath the sturdy bench and continues onward beneath the overhanging box. A lush tree, its leaves whispering with the breeze, stands tall next to the bench, its branches extending over the street and casting dappled shadows on the ground. Nearby, a person dressed in a casual jacket and comfortable pants is in repose, their bag placed nonchalantly beside them, completing this snapshot of everyday city life.",,1,0,entity,whole,entity - whole (cardboard box),Is there a cardboard box?
vrd13,"A quaint urban scene where a cardboard box rests atop a wooden bench, its corners lightly frayed. The street unfurls directly beneath the sturdy bench and continues onward beneath the overhanging box. A lush tree, its leaves whispering with the breeze, stands tall next to the bench, its branches extending over the street and casting dappled shadows on the ground. Nearby, a person dressed in a casual jacket and comfortable pants is in repose, their bag placed nonchalantly beside them, completing this snapshot of everyday city life.",,2,0,entity,whole,entity - whole (wooden bench),Is there a wooden bench?
vrd13,"A quaint urban scene where a cardboard box rests atop a wooden bench, its corners lightly frayed. The street unfurls directly beneath the sturdy bench and continues onward beneath the overhanging box. A lush tree, its leaves whispering with the breeze, stands tall next to the bench, its branches extending over the street and casting dappled shadows on the ground. Nearby, a person dressed in a casual jacket and comfortable pants is in repose, their bag placed nonchalantly beside them, completing this snapshot of everyday city life.",,3,0,entity,whole,entity - whole (street),Is there a street?
vrd13,"A quaint urban scene where a cardboard box rests atop a wooden bench, its corners lightly frayed. The street unfurls directly beneath the sturdy bench and continues onward beneath the overhanging box. A lush tree, its leaves whispering with the breeze, stands tall next to the bench, its branches extending over the street and casting dappled shadows on the ground. Nearby, a person dressed in a casual jacket and comfortable pants is in repose, their bag placed nonchalantly beside them, completing this snapshot of everyday city life.",,4,0,entity,whole,entity - whole (tree),Is there a tree?
vrd13,"A quaint urban scene where a cardboard box rests atop a wooden bench, its corners lightly frayed. The street unfurls directly beneath the sturdy bench and continues onward beneath the overhanging box. A lush tree, its leaves whispering with the breeze, stands tall next to the bench, its branches extending over the street and casting dappled shadows on the ground. Nearby, a person dressed in a casual jacket and comfortable pants is in repose, their bag placed nonchalantly beside them, completing this snapshot of everyday city life.",,5,0,entity,whole,entity - whole (person),Is there a person?
vrd13,"A quaint urban scene where a cardboard box rests atop a wooden bench, its corners lightly frayed. The street unfurls directly beneath the sturdy bench and continues onward beneath the overhanging box. A lush tree, its leaves whispering with the breeze, stands tall next to the bench, its branches extending over the street and casting dappled shadows on the ground. Nearby, a person dressed in a casual jacket and comfortable pants is in repose, their bag placed nonchalantly beside them, completing this snapshot of everyday city life.",,6,5,entity,part,entity - part (person's bag),Is there a bag?
vrd13,"A quaint urban scene where a cardboard box rests atop a wooden bench, its corners lightly frayed. The street unfurls directly beneath the sturdy bench and continues onward beneath the overhanging box. A lush tree, its leaves whispering with the breeze, stands tall next to the bench, its branches extending over the street and casting dappled shadows on the ground. Nearby, a person dressed in a casual jacket and comfortable pants is in repose, their bag placed nonchalantly beside them, completing this snapshot of everyday city life.",,7,1,attribute,texture,"attribute - texture (box, corners lightly frayed)",Are the corners of the box lightly frayed?
vrd13,"A quaint urban scene where a cardboard box rests atop a wooden bench, its corners lightly frayed. The street unfurls directly beneath the sturdy bench and continues onward beneath the overhanging box. A lush tree, its leaves whispering with the breeze, stands tall next to the bench, its branches extending over the street and casting dappled shadows on the ground. Nearby, a person dressed in a casual jacket and comfortable pants is in repose, their bag placed nonchalantly beside them, completing this snapshot of everyday city life.",,8,2,attribute,texture,"attribute - texture (bench, sturdy)",Is the bench sturdy?
vrd13,"A quaint urban scene where a cardboard box rests atop a wooden bench, its corners lightly frayed. The street unfurls directly beneath the sturdy bench and continues onward beneath the overhanging box. A lush tree, its leaves whispering with the breeze, stands tall next to the bench, its branches extending over the street and casting dappled shadows on the ground. Nearby, a person dressed in a casual jacket and comfortable pants is in repose, their bag placed nonchalantly beside them, completing this snapshot of everyday city life.",,9,4,attribute,texture,"attribute - texture (tree, lush)",Is the tree lush?
vrd13,"A quaint urban scene where a cardboard box rests atop a wooden bench, its corners lightly frayed. The street unfurls directly beneath the sturdy bench and continues onward beneath the overhanging box. A lush tree, its leaves whispering with the breeze, stands tall next to the bench, its branches extending over the street and casting dappled shadows on the ground. Nearby, a person dressed in a casual jacket and comfortable pants is in repose, their bag placed nonchalantly beside them, completing this snapshot of everyday city life.",,10,"1,2",relation,spatial,"relation - spatial (cardboard box, wooden bench, atop)",Is the cardboard box resting atop the wooden bench?
vrd13,"A quaint urban scene where a cardboard box rests atop a wooden bench, its corners lightly frayed. The street unfurls directly beneath the sturdy bench and continues onward beneath the overhanging box. A lush tree, its leaves whispering with the breeze, stands tall next to the bench, its branches extending over the street and casting dappled shadows on the ground. Nearby, a person dressed in a casual jacket and comfortable pants is in repose, their bag placed nonchalantly beside them, completing this snapshot of everyday city life.",,11,"3,2",relation,spatial,"relation - spatial (street, bench, directly beneath)",Does the street unfurl directly beneath the sturdy bench?
vrd13,"A quaint urban scene where a cardboard box rests atop a wooden bench, its corners lightly frayed. The street unfurls directly beneath the sturdy bench and continues onward beneath the overhanging box. A lush tree, its leaves whispering with the breeze, stands tall next to the bench, its branches extending over the street and casting dappled shadows on the ground. Nearby, a person dressed in a casual jacket and comfortable pants is in repose, their bag placed nonchalantly beside them, completing this snapshot of everyday city life.",,12,"4,2",relation,spatial,"relation - spatial (tree, bench, next to)",Is the tree standing tall next to the bench?
vrd13,"A quaint urban scene where a cardboard box rests atop a wooden bench, its corners lightly frayed. The street unfurls directly beneath the sturdy bench and continues onward beneath the overhanging box. A lush tree, its leaves whispering with the breeze, stands tall next to the bench, its branches extending over the street and casting dappled shadows on the ground. Nearby, a person dressed in a casual jacket and comfortable pants is in repose, their bag placed nonchalantly beside them, completing this snapshot of everyday city life.",,13,"4,3",relation,spatial,"relation - spatial (tree, street, over)",Do the branches of the tree extend over the street?
vrd13,"A quaint urban scene where a cardboard box rests atop a wooden bench, its corners lightly frayed. The street unfurls directly beneath the sturdy bench and continues onward beneath the overhanging box. A lush tree, its leaves whispering with the breeze, stands tall next to the bench, its branches extending over the street and casting dappled shadows on the ground. Nearby, a person dressed in a casual jacket and comfortable pants is in repose, their bag placed nonchalantly beside them, completing this snapshot of everyday city life.",,14,"5,2",relation,spatial,"relation - spatial (person, bench, near)",Is the person near the bench?
vrd13,"A quaint urban scene where a cardboard box rests atop a wooden bench, its corners lightly frayed. The street unfurls directly beneath the sturdy bench and continues onward beneath the overhanging box. A lush tree, its leaves whispering with the breeze, stands tall next to the bench, its branches extending over the street and casting dappled shadows on the ground. Nearby, a person dressed in a casual jacket and comfortable pants is in repose, their bag placed nonchalantly beside them, completing this snapshot of everyday city life.",,15,"6,5",relation,spatial,"relation - spatial (person's bag, person, beside)",Is the person's bag placed nonchalantly beside them?
drawtext36,"A unique perspective of a large, irregular-shaped gray stone casting a long, imposing shadow over the ground, as seen from the vantage point of an ant. The sun's position gives the shadow a stretched appearance, trailing across the textured dirt surface speckled with tiny pebbles and grass blades. The caption 'look at that shadow!' humorously emphasizes the grandeur of the scene from the ant's perspective.",,1,0,entity,whole,entity - whole (stone),Is there a stone?
drawtext36,"A unique perspective of a large, irregular-shaped gray stone casting a long, imposing shadow over the ground, as seen from the vantage point of an ant. The sun's position gives the shadow a stretched appearance, trailing across the textured dirt surface speckled with tiny pebbles and grass blades. The caption 'look at that shadow!' humorously emphasizes the grandeur of the scene from the ant's perspective.",,2,0,entity,whole,entity - whole (shadow),Is there a shadow?
drawtext36,"A unique perspective of a large, irregular-shaped gray stone casting a long, imposing shadow over the ground, as seen from the vantage point of an ant. The sun's position gives the shadow a stretched appearance, trailing across the textured dirt surface speckled with tiny pebbles and grass blades. The caption 'look at that shadow!' humorously emphasizes the grandeur of the scene from the ant's perspective.",,3,0,entity,whole,entity - whole (ground),Is there ground?
drawtext36,"A unique perspective of a large, irregular-shaped gray stone casting a long, imposing shadow over the ground, as seen from the vantage point of an ant. The sun's position gives the shadow a stretched appearance, trailing across the textured dirt surface speckled with tiny pebbles and grass blades. The caption 'look at that shadow!' humorously emphasizes the grandeur of the scene from the ant's perspective.",,4,0,entity,whole,entity - whole (sun),Is there a sun?
drawtext36,"A unique perspective of a large, irregular-shaped gray stone casting a long, imposing shadow over the ground, as seen from the vantage point of an ant. The sun's position gives the shadow a stretched appearance, trailing across the textured dirt surface speckled with tiny pebbles and grass blades. The caption 'look at that shadow!' humorously emphasizes the grandeur of the scene from the ant's perspective.",,5,1,attribute,color,"attribute - color (stone, gray)",Is the stone gray?
drawtext36,"A unique perspective of a large, irregular-shaped gray stone casting a long, imposing shadow over the ground, as seen from the vantage point of an ant. The sun's position gives the shadow a stretched appearance, trailing across the textured dirt surface speckled with tiny pebbles and grass blades. The caption 'look at that shadow!' humorously emphasizes the grandeur of the scene from the ant's perspective.",,6,1,attribute,shape,"attribute - shape (stone, irregular-shaped)",Is the stone irregular-shaped?
drawtext36,"A unique perspective of a large, irregular-shaped gray stone casting a long, imposing shadow over the ground, as seen from the vantage point of an ant. The sun's position gives the shadow a stretched appearance, trailing across the textured dirt surface speckled with tiny pebbles and grass blades. The caption 'look at that shadow!' humorously emphasizes the grandeur of the scene from the ant's perspective.",,7,2,attribute,size,"attribute - size (shadow, long)",Is the shadow long?
drawtext36,"A unique perspective of a large, irregular-shaped gray stone casting a long, imposing shadow over the ground, as seen from the vantage point of an ant. The sun's position gives the shadow a stretched appearance, trailing across the textured dirt surface speckled with tiny pebbles and grass blades. The caption 'look at that shadow!' humorously emphasizes the grandeur of the scene from the ant's perspective.",,8,3,attribute,texture,"attribute - texture (ground, textured)",Is the ground textured?
drawtext36,"A unique perspective of a large, irregular-shaped gray stone casting a long, imposing shadow over the ground, as seen from the vantage point of an ant. The sun's position gives the shadow a stretched appearance, trailing across the textured dirt surface speckled with tiny pebbles and grass blades. The caption 'look at that shadow!' humorously emphasizes the grandeur of the scene from the ant's perspective.",,9,3,attribute,texture,"attribute - texture (ground, speckled)",Is the ground speckled with tiny pebbles and grass blades?
drawtext36,"A unique perspective of a large, irregular-shaped gray stone casting a long, imposing shadow over the ground, as seen from the vantage point of an ant. The sun's position gives the shadow a stretched appearance, trailing across the textured dirt surface speckled with tiny pebbles and grass blades. The caption 'look at that shadow!' humorously emphasizes the grandeur of the scene from the ant's perspective.",,10,0,other,text,"other - text (caption, ""look at that shadow!"")","Does the caption say ""look at that shadow!""?"
diffusiondb22,"an intricately detailed character drawing by Bastien Lecouffe Deharme featuring an elderly gentleman with long, flowing grey hair. He possesses majestic, large grey wings that extend from his back, conveying both wisdom and strength. The refinement of the character is further accentuated by a polished monocle nestled over one keen eye, and he is dressed in sophisticated attire that hints at a bygone era of elegance.",,1,0,entity,whole,entity - whole (character drawing),Is there a character drawing?
diffusiondb22,"an intricately detailed character drawing by Bastien Lecouffe Deharme featuring an elderly gentleman with long, flowing grey hair. He possesses majestic, large grey wings that extend from his back, conveying both wisdom and strength. The refinement of the character is further accentuated by a polished monocle nestled over one keen eye, and he is dressed in sophisticated attire that hints at a bygone era of elegance.",,2,1,entity,whole,entity - whole (elderly gentleman),Is there an elderly gentleman in the drawing?
diffusiondb22,"an intricately detailed character drawing by Bastien Lecouffe Deharme featuring an elderly gentleman with long, flowing grey hair. He possesses majestic, large grey wings that extend from his back, conveying both wisdom and strength. The refinement of the character is further accentuated by a polished monocle nestled over one keen eye, and he is dressed in sophisticated attire that hints at a bygone era of elegance.",,3,2,entity,part,entity - part (gentleman's hair),Does the gentleman have hair?
diffusiondb22,"an intricately detailed character drawing by Bastien Lecouffe Deharme featuring an elderly gentleman with long, flowing grey hair. He possesses majestic, large grey wings that extend from his back, conveying both wisdom and strength. The refinement of the character is further accentuated by a polished monocle nestled over one keen eye, and he is dressed in sophisticated attire that hints at a bygone era of elegance.",,4,2,entity,part,entity - part (gentleman's wings),Does the gentleman have wings?
diffusiondb22,"an intricately detailed character drawing by Bastien Lecouffe Deharme featuring an elderly gentleman with long, flowing grey hair. He possesses majestic, large grey wings that extend from his back, conveying both wisdom and strength. The refinement of the character is further accentuated by a polished monocle nestled over one keen eye, and he is dressed in sophisticated attire that hints at a bygone era of elegance.",,5,2,entity,part,entity - part (gentleman's monocle),Does the gentleman have a monocle?
diffusiondb22,"an intricately detailed character drawing by Bastien Lecouffe Deharme featuring an elderly gentleman with long, flowing grey hair. He possesses majestic, large grey wings that extend from his back, conveying both wisdom and strength. The refinement of the character is further accentuated by a polished monocle nestled over one keen eye, and he is dressed in sophisticated attire that hints at a bygone era of elegance.",,6,2,entity,part,entity - part (gentleman's attire),Is the gentleman dressed in attire?
diffusiondb22,"an intricately detailed character drawing by Bastien Lecouffe Deharme featuring an elderly gentleman with long, flowing grey hair. He possesses majestic, large grey wings that extend from his back, conveying both wisdom and strength. The refinement of the character is further accentuated by a polished monocle nestled over one keen eye, and he is dressed in sophisticated attire that hints at a bygone era of elegance.",,7,3,attribute,color,"attribute - color (gentleman's hair, grey)",Is the gentleman's hair grey?
diffusiondb22,"an intricately detailed character drawing by Bastien Lecouffe Deharme featuring an elderly gentleman with long, flowing grey hair. He possesses majestic, large grey wings that extend from his back, conveying both wisdom and strength. The refinement of the character is further accentuated by a polished monocle nestled over one keen eye, and he is dressed in sophisticated attire that hints at a bygone era of elegance.",,8,4,attribute,color,"attribute - color (gentleman's wings, grey)",Are the gentleman's wings grey?
